fixture_id,date,league_name,home_team_name,away_team_name,odds_home,odds_draw,odds_away,target_result,target_home_goals,target_away_goals,target_total_goals,home_elo,away_elo,elo_diff,home_rolling_5_goals_scored,home_rolling_5_goals_conceded,home_rolling_5_sot_share,home_rolling_5_goals,home_rolling_5_shots,home_rolling_5_shots_on_target,home_rolling_5_corners,away_rolling_5_goals_scored,away_rolling_5_goals_conceded,away_rolling_5_sot_share,away_rolling_5_goals,away_rolling_5_shots,away_rolling_5_shots_on_target,away_rolling_5_corners
100147,2019-09-01,Ligue 1,Marseille,St Etienne,2.05,3.5,3.6,1,1,0,1,1500.8449001422043,1499.4162514515717,1.428648690632599,0.6666666666666666,1.0,0.38690476190476186,0.6666666666666666,10.333333333333334,3.0,3.6666666666666665,1.0,1.6666666666666667,0.4276094276094276,1.0,13.333333333333334,4.333333333333333,4.0
100159,2019-09-13,La Liga,Mallorca,Ath Bilbao,3.4,3.1,2.3,0,0,0,0,1489.4245126333599,1519.44982075502,-30.025308121660146,0.6666666666666666,1.3333333333333333,0.3814814814814815,0.6666666666666666,13.333333333333334,3.0,6.0,1.3333333333333333,0.3333333333333333,0.6428571428571429,1.3333333333333333,10.0,4.0,4.0
100160,2019-09-13,Bundesliga,Fortuna Dusseldorf,Wolfsburg,3.1,3.5,2.25,0,1,1,2,1490.0,1518.590536395934,-28.590536395933896,1.6666666666666667,2.0,0.40221216691804923,1.6666666666666667,12.333333333333334,5.666666666666667,2.3333333333333335,2.0,0.6666666666666666,0.6686507936507936,2.0,12.666666666666666,4.666666666666667,5.0
100157,2019-09-13,Ligue 1,Lille,Angers,1.95,3.2,4.5,1,2,1,3,1499.425199729137,1519.1414096319127,-19.716209902775745,1.25,1.0,0.44034090909090906,1.25,12.5,3.5,4.75,2.0,1.75,0.5339285714285714,2.0,12.75,3.75,4.0
100158,2019-09-13,Ligue 1,Amiens,Lyon,5.0,3.75,1.72,0,2,2,4,1480.5343760031392,1508.8676607188427,-28.333284715703485,0.75,1.5,0.33571428571428574,0.75,7.25,1.75,2.75,2.5,0.5,0.5694444444444444,2.5,12.0,4.75,3.25
100175,2019-09-14,Premier League,Man United,Leicester,1.95,3.5,4.0,1,1,0,1,1498.9227035208535,1519.712256519542,-20.789552998688578,1.75,1.0,0.5541666666666667,1.75,15.75,4.5,5.0,1.5,0.75,0.4556547619047619,1.5,12.5,2.75,6.25
100184,2019-09-14,La Liga,Sociedad,Ath Madrid,3.8,3.2,2.1,1,2,0,2,1500.2629116504547,1528.596522873633,-28.333611223178195,0.6666666666666666,1.0,0.373015873015873,0.6666666666666666,8.666666666666666,3.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.7000000000000001,1.6666666666666667,6.0,4.0,2.6666666666666665
100183,2019-09-14,La Liga,Leganes,Villarreal,2.45,3.1,3.2,2,0,3,3,1470.5584611379977,1490.2955217453048,-19.737060607307058,0.3333333333333333,1.3333333333333333,0.5277777777777778,0.3333333333333333,14.0,4.333333333333333,8.333333333333334,2.3333333333333335,2.6666666666666665,0.5333333333333333,2.3333333333333335,15.0,6.0,2.0
100182,2019-09-14,La Liga,Real Madrid,Levante,1.22,6.5,12.0,1,3,2,5,1509.4167345713752,1510.56721209952,-1.1504775281448474,2.0,1.3333333333333333,0.6333333333333333,2.0,18.666666666666668,6.666666666666667,5.333333333333333,1.3333333333333333,0.6666666666666666,0.4984126984126984,1.3333333333333333,16.0,3.6666666666666665,7.333333333333333
100178,2019-09-14,Bundesliga,Union Berlin,Werder Bremen,2.87,3.5,2.4,2,1,2,3,1500.8449001422043,1490.28774368332,10.557156458884265,1.3333333333333333,2.0,0.3925925925925926,1.3333333333333333,13.666666666666666,3.3333333333333335,4.666666666666667,2.0,2.6666666666666665,0.5698158051099228,2.0,18.666666666666668,7.0,8.0
100177,2019-09-14,Premier League,Sheffield United,Southampton,2.45,3.2,3.0,2,0,1,1,1499.7288271683278,1491.6262735813236,8.102553587004195,1.25,1.25,0.4535714285714285,1.25,9.75,2.75,5.75,1.0,1.5,0.3833333333333333,1.0,11.75,3.0,4.75
100176,2019-09-14,Premier League,Norwich,Man City,15.0,9.0,1.14,1,3,2,5,1480.0243353993046,1529.3766920781304,-49.3523566788258,1.5,2.5,0.45032051282051283,1.5,10.25,5.25,3.0,3.5,0.75,0.6875,3.5,19.5,7.5,6.75
100185,2019-09-14,La Liga,Barcelona,Valencia,1.44,4.75,7.0,1,5,2,7,1500.2712064588613,1500.0,0.271206458861343,2.3333333333333335,1.6666666666666667,0.47671957671957665,2.3333333333333335,13.0,4.333333333333333,7.0,1.0,0.6666666666666666,0.5365079365079365,1.0,10.666666666666666,3.6666666666666665,4.666666666666667
100174,2019-09-14,Ligue 1,Montpellier,Nice,2.0,3.5,3.75,1,2,1,3,1490.8452966517455,1519.179570939699,-28.334274287953576,0.5,0.75,0.4513888888888889,0.5,15.25,3.75,5.5,1.75,1.25,0.55,1.75,11.5,4.75,4.5
100170,2019-09-14,Premier League,Liverpool,Newcastle,1.14,8.5,17.0,1,3,1,4,1538.596402440802,1490.2783559143797,48.31804652642222,3.0,0.75,0.6631944444444444,3.0,17.5,6.25,7.5,0.75,1.25,0.49943181818181814,0.75,10.0,3.25,5.5
100172,2019-09-14,Bundesliga,Dortmund,Leverkusen,1.8,4.0,4.0,1,4,0,4,1508.5800885799504,1519.4249887221547,-10.844900142204324,3.0,1.6666666666666667,0.6628186628186628,3.0,16.666666666666668,6.0,7.333333333333333,2.0,1.0,0.535042735042735,2.0,14.666666666666666,4.333333333333333,10.0
100161,2019-09-14,Ligue 1,Bordeaux,Metz,1.85,3.3,4.75,1,2,0,2,1499.991541024513,1489.7448790754831,10.246661949029885,1.25,1.25,0.5863095238095238,1.25,12.25,4.0,4.5,1.0,1.5,0.46101190476190473,1.0,9.0,4.25,3.75
100173,2019-09-14,Bundesliga,Augsburg,Ein Frankfurt,3.5,3.6,2.05,1,2,1,3,1479.71225631668,1510.0,-30.28774368332006,1.3333333333333333,3.0,0.4787878787878788,1.3333333333333333,9.666666666666666,3.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,0.6851851851851851,1.3333333333333333,14.333333333333334,7.0,5.0
100163,2019-09-14,Premier League,Tottenham,Crystal Palace,1.36,5.25,8.0,1,4,0,4,1499.4507066779804,1510.2952870801728,-10.844580402192378,1.75,1.5,0.43311051693404634,1.75,16.0,5.0,7.0,0.75,0.5,0.5464285714285715,0.75,9.75,3.5,6.0
100164,2019-09-14,Ligue 1,Brest,Rennes,3.3,3.3,2.25,0,0,0,0,1499.69782963448,1518.8337612993814,-19.135931664901364,0.75,1.25,0.5022095959595959,0.75,10.0,4.0,3.5,1.5,0.75,0.4782738095238095,1.5,9.5,3.5,3.25
100165,2019-09-14,Ligue 1,Dijon,Nimes,2.7,3.3,2.62,0,0,0,0,1461.7052708838073,1491.4278498685615,-29.722578984754136,0.25,1.75,0.4257575757575758,0.25,12.0,3.75,5.75,1.5,1.75,0.4797348484848485,1.5,14.5,4.5,5.75
100162,2019-09-14,Ligue 1,Paris SG,Strasbourg,1.2,7.0,13.0,1,1,0,1,1519.9673772411968,1490.5506958265846,29.416681414612185,2.5,0.5,0.7083333333333334,2.5,13.0,5.5,7.0,0.75,1.25,0.4457792207792208,0.75,12.5,2.75,4.75
100167,2019-09-14,Bundesliga,Mainz,Hertha,2.3,3.4,3.1,1,2,1,3,1471.140852452976,1480.2794617562658,-9.13860930328974,0.6666666666666666,4.0,0.3567765567765568,0.6666666666666666,15.666666666666666,4.333333333333333,3.0,0.6666666666666666,2.6666666666666665,0.41111111111111115,0.6666666666666666,7.666666666666667,2.6666666666666665,1.6666666666666667
100168,2019-09-14,Premier League,Brighton,Burnley,2.15,3.3,3.5,0,1,1,2,1489.2115488684483,1490.8534183482545,-1.641869479806246,1.0,1.75,0.4375,1.0,9.75,3.0,4.75,1.25,1.5,0.4543650793650793,1.25,12.0,3.75,4.5
100169,2019-09-14,Bundesliga,RB Leipzig,Bayern Munich,3.8,4.0,1.85,0,1,1,2,1529.7039814439618,1519.146891230344,10.557090213617812,3.0,0.6666666666666666,0.6555555555555556,3.0,13.666666666666666,6.333333333333333,5.0,3.6666666666666665,1.0,0.7214285714285714,3.6666666666666665,15.333333333333334,7.666666666666667,8.666666666666666
100171,2019-09-14,Bundesliga,FC Koln,M'gladbach,2.5,3.5,2.7,2,0,1,1,1491.6885662525876,1500.0082748727182,-8.319708620130541,1.3333333333333333,2.0,0.39285714285714285,1.3333333333333333,11.0,2.0,6.333333333333333,1.3333333333333333,1.3333333333333333,0.5777777777777778,1.3333333333333333,14.0,4.333333333333333,7.333333333333333
100166,2019-09-14,Premier League,Wolves,Chelsea,2.9,3.3,2.5,2,2,5,7,1490.2388187058637,1500.542366375154,-10.30354766929031,1.0,1.25,0.48863636363636365,1.0,9.75,2.75,4.5,1.5,2.25,0.6345009157509158,1.5,17.0,6.25,5.0
100196,2019-09-15,Bundesliga,Paderborn,Schalke 04,3.1,3.5,2.25,2,1,5,6,1481.6967311985914,1500.0082819270542,-18.311550728462862,1.3333333333333333,2.3333333333333335,0.4361111111111111,1.3333333333333333,11.0,3.6666666666666665,6.0,1.0,1.0,0.2833333333333334,1.0,8.666666666666666,1.6666666666666667,3.6666666666666665
100202,2019-09-15,Premier League,Bournemouth,Everton,2.9,3.5,2.4,1,3,1,4,1490.0165565969103,1508.908012829997,-18.89145623308673,1.25,2.0,0.4331709956709957,1.25,10.75,4.0,4.25,1.0,1.0,0.4738636363636364,1.0,12.25,3.0,4.75
100201,2019-09-15,Premier League,Watford,Arsenal,3.6,3.6,2.0,0,2,2,4,1471.1667224744929,1509.6714133417277,-38.504690867234785,0.5,2.0,0.4014423076923077,0.5,13.75,2.75,6.25,1.5,1.5,0.49711134453781514,1.5,14.75,5.5,7.0
100200,2019-09-15,La Liga,Eibar,Espanol,2.0,3.3,4.0,2,1,2,3,1481.403477126367,1480.5667430537187,0.836734072648369,1.0,1.6666666666666667,0.31851851851851853,1.0,9.666666666666666,2.3333333333333335,3.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,0.0,9.0,2.0,7.0
100199,2019-09-15,La Liga,Alaves,Sevilla,4.2,3.2,2.0,2,0,1,1,1508.8829744718662,1519.153755687768,-10.270781215901707,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,8.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.8333333333333334,1.3333333333333333,14.0,5.0,6.333333333333333
100197,2019-09-15,La Liga,Valladolid,Osasuna,2.15,3.1,3.75,0,1,1,2,1499.7205315838,1509.1537822632934,-9.433250679493312,1.0,1.3333333333333333,0.4444444444444444,1.0,12.666666666666666,3.0,3.3333333333333335,1.0,0.6666666666666666,0.6851851851851851,1.0,8.333333333333334,3.0,3.0
100195,2019-09-15,La Liga,Betis,Getafe,2.2,3.1,3.6,0,1,1,2,1490.0165501398476,1491.1170255281338,-1.1004753882862133,1.6666666666666667,2.6666666666666665,0.42936507936507934,1.6666666666666667,11.333333333333334,4.0,5.666666666666667,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,9.0,1.0,4.0
100198,2019-09-15,La Liga,Celta,Granada,1.83,3.6,4.33,2,0,2,2,1500.846244312232,1500.2960119074467,0.5502324047854472,1.0,1.3333333333333333,0.43015873015873013,1.0,6.666666666666667,3.6666666666666665,4.333333333333333,2.3333333333333335,1.6666666666666667,0.38888888888888884,2.3333333333333335,13.333333333333334,4.333333333333333,6.333333333333333
100191,2019-09-15,Ligue 1,Monaco,Marseille,2.4,3.6,2.8,2,3,4,7,1480.599816105052,1510.803780559232,-30.203964454180095,1.0,2.5,0.4426136363636364,1.0,12.75,4.75,4.0,0.75,0.75,0.39017857142857143,0.75,10.0,2.75,4.0
100190,2019-09-15,Ligue 1,St Etienne,Toulouse,1.61,4.0,5.5,0,2,2,4,1489.457371034544,1509.1691438424034,-19.71177280785946,0.75,1.5,0.47070707070707074,0.75,13.0,4.0,4.5,1.0,1.25,0.4395833333333333,1.0,11.75,3.5,4.75
100189,2019-09-15,Ligue 1,Nantes,Reims,2.05,3.1,4.0,1,1,0,1,1510.3203125214816,1509.7368574088032,0.5834551126783936,1.0,0.75,0.7455357142857143,1.0,16.25,5.5,7.25,1.0,0.25,0.5431547619047619,1.0,10.25,3.25,3.75
100186,2019-09-15,Bundesliga,Hoffenheim,Freiburg,1.7,4.2,4.5,2,0,3,3,1500.5750112778453,1508.3114337474124,-7.73642246956706,1.0,1.0,0.25925925925925924,1.0,8.666666666666666,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.0,0.5106837606837606,2.3333333333333335,14.0,4.333333333333333,5.0
100204,2019-09-16,Premier League,Aston Villa,West Ham,2.62,3.5,2.6,0,0,0,0,1481.4040994811023,1509.9752025972325,-28.57110311613019,1.0,1.5,0.5089285714285714,1.0,11.5,4.0,3.0,1.5,1.75,0.5437687312687313,1.5,11.75,6.0,5.5
100210,2019-09-20,Ligue 1,Strasbourg,Nantes,2.45,3.0,3.1,1,2,1,3,1481.3953585716336,1520.3035193492067,-38.90816077757313,0.6,1.2,0.4166233766233766,0.6,11.2,2.8,4.2,1.0,0.6,0.7564285714285715,1.0,14.6,5.2,7.2
100209,2019-09-20,Bundesliga,Schalke 04,Mainz,1.61,4.2,5.0,1,2,1,3,1509.4817206015214,1481.4038221300332,28.077898471488197,2.0,1.0,0.44166666666666665,2.0,11.0,4.0,4.0,1.0,3.25,0.3637362637362638,1.0,15.25,4.5,3.75
100208,2019-09-20,Serie A,Cagliari,Genoa,2.75,3.4,2.55,1,3,1,4,1491.1500225556906,1499.43278790048,-8.282765344789368,1.3333333333333333,1.3333333333333333,0.4103535353535353,1.3333333333333333,7.333333333333333,4.0,5.333333333333333,2.0,2.0,0.40975364504776274,2.0,10.666666666666666,5.666666666666667,6.0
100207,2019-09-20,Premier League,Southampton,Bournemouth,2.05,3.6,3.5,2,1,3,4,1501.859441550631,1500.5597611876974,1.2996803629334863,1.0,1.2,0.43393939393939396,1.0,11.6,3.8,5.0,1.6,1.8,0.45562770562770566,1.6,11.2,4.4,4.8
100206,2019-09-20,La Liga,Osasuna,Betis,2.25,3.3,3.25,0,0,0,0,1508.8823381812454,1490.0482242617268,18.834113919518586,1.0,0.75,0.7222222222222222,1.0,10.5,3.5,3.75,1.5,2.25,0.40535714285714286,1.5,10.25,3.5,5.5
100233,2019-09-21,Serie A,Juventus,Verona,1.14,8.0,19.0,1,2,1,3,1518.8619412157127,1499.4493258791604,19.412615336552335,1.6666666666666667,1.0,0.45555555555555555,1.6666666666666667,8.0,5.333333333333333,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.40079365079365076,0.6666666666666666,7.333333333333333,3.3333333333333335,3.3333333333333335
100232,2019-09-21,Bundesliga,Hertha,Paderborn,1.7,4.0,4.75,1,2,1,3,1470.0164920792088,1472.2232925241242,-2.206800444915416,0.75,2.5,0.4621794871794872,0.75,9.75,4.0,2.0,1.25,3.0,0.34791666666666665,1.25,10.5,3.0,5.25
100231,2019-09-21,Bundesliga,Bayern Munich,FC Koln,1.11,10.0,21.0,1,4,0,4,1519.4506552301937,1481.927980956243,37.52267427395077,3.0,1.0,0.6756868131868132,3.0,15.0,7.5,8.0,1.0,1.75,0.45373376623376627,1.0,11.75,3.25,5.75
100230,2019-09-21,Bundesliga,Freiburg,Augsburg,1.9,3.75,3.8,0,1,1,2,1518.0887984043911,1490.5818060551007,27.506992349290385,2.5,0.75,0.5368589743589743,2.5,14.5,5.25,4.75,1.5,2.5,0.5257575757575758,1.5,9.5,4.25,1.75
100229,2019-09-21,Bundesliga,Leverkusen,Union Berlin,1.36,5.5,7.5,1,2,0,2,1509.1129487405171,1490.5411342374218,18.57181450309531,1.5,1.75,0.5441391941391941,1.5,16.5,6.25,8.25,1.25,2.0,0.39861111111111114,1.25,13.25,3.75,5.25
100228,2019-09-21,Bundesliga,Werder Bremen,RB Leipzig,4.2,4.2,1.72,2,0,3,3,1500.5915095881026,1529.400217444112,-28.808707856009505,2.0,2.25,0.5731951871657754,2.0,18.0,7.0,7.0,2.5,0.75,0.6070512820512821,2.5,13.25,6.25,4.5
100227,2019-09-21,Premier League,Everton,Sheffield United,1.61,3.75,6.0,2,0,2,2,1498.3648082392099,1489.4956591990206,8.869149040189313,1.0,1.4,0.47000000000000003,1.0,12.6,3.4,5.2,1.0,1.2,0.4355844155844156,1.0,11.2,3.0,7.0
100226,2019-09-21,Ligue 1,Nimes,Toulouse,2.05,3.4,3.75,1,1,0,1,1490.5744461517352,1508.6024013733354,-18.027955221600223,1.2,1.4,0.5037878787878788,1.2,13.0,4.2,4.6,1.2,1.4,0.4789393939393939,1.2,11.4,4.2,5.2
100225,2019-09-21,Serie A,Milan,Inter,3.4,3.3,2.2,2,0,2,2,1510.8379417153649,1528.8499774443094,-18.01203572894451,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,9.333333333333334,4.0,5.333333333333333,2.3333333333333335,0.3333333333333333,0.6926406926406926,2.3333333333333335,13.333333333333334,8.333333333333334,6.666666666666667
100224,2019-09-21,Serie A,Udinese,Brescia,1.9,3.5,4.2,2,0,1,1,1490.0,1489.720993587263,0.2790064127370897,0.6666666666666666,1.3333333333333333,0.6952380952380953,0.6666666666666666,11.333333333333334,7.333333333333333,6.666666666666667,1.3333333333333333,1.6666666666666667,0.3878205128205128,1.3333333333333333,7.0,4.0,4.333333333333333
100223,2019-09-21,Ligue 1,Reims,Monaco,2.6,3.2,2.87,0,0,0,0,1499.753650581078,1471.4669726659847,28.286677915093378,0.8,0.4,0.4745238095238095,0.8,10.0,2.8,4.0,1.4,2.8,0.46837662337662334,1.4,12.6,5.4,4.4
100218,2019-09-21,La Liga,Villarreal,Valladolid,1.61,4.0,5.5,1,2,0,2,1499.72805377566,1499.991975665848,-0.26392189018793033,2.5,2.0,0.525,2.5,13.25,5.5,3.0,1.0,1.25,0.375,1.0,12.25,2.5,5.0
100221,2019-09-21,Ligue 1,Nice,Dijon,1.7,3.4,5.75,1,2,1,3,1508.365848146647,1462.5586746006336,45.80717354601347,1.6,1.4,0.5169230769230769,1.6,11.8,4.8,3.8,0.2,1.4,0.4206060606060606,0.2,12.8,3.4,5.8
100211,2019-09-21,Ligue 1,Metz,Amiens,2.1,3.1,4.0,2,1,2,3,1480.039716236155,1481.3480705025988,-1.3083542664437573,0.8,1.6,0.43547619047619046,0.8,10.2,4.0,4.2,1.0,1.6,0.3185714285714286,1.0,8.0,1.8,3.0
100222,2019-09-21,Premier League,Man City,Watford,1.1,11.0,21.0,1,8,0,8,1517.9656944582148,1472.2704614530808,45.695233005134014,3.2,1.2,0.6954545454545455,3.2,20.6,7.6,8.6,0.8,2.0,0.44842657342657344,0.8,17.2,3.6,6.4
100213,2019-09-21,Premier League,Burnley,Norwich,2.0,3.8,3.5,1,2,0,2,1490.8061618976712,1491.4353330192203,-0.6291711215490068,1.2,1.4,0.3968253968253968,1.2,11.0,3.2,4.8,1.8,2.4,0.4148018648018648,1.8,9.6,4.8,3.0
100214,2019-09-21,Premier League,Leicester,Tottenham,2.87,3.5,2.37,1,2,1,3,1509.114598215973,1509.762737465721,-0.6481392497480556,1.2,0.8,0.43952380952380954,1.2,11.8,2.8,6.8,2.2,1.2,0.43739750445632797,2.2,15.4,5.0,6.4
100215,2019-09-21,La Liga,Granada,Barcelona,10.0,5.5,1.3,1,2,0,2,1510.3118488558682,1510.2634005110806,0.04844834478763005,2.25,1.25,0.5416666666666666,2.25,13.25,4.0,6.0,3.0,1.75,0.5498473748473749,3.0,14.0,5.75,5.75
100212,2019-09-21,Premier League,Newcastle,Brighton,2.5,3.2,3.0,0,0,0,0,1481.6601642122505,1489.2588053190316,-7.598641106781088,0.8,1.6,0.41954545454545455,0.8,9.6,2.8,4.6,1.0,1.6,0.5166666666666666,1.0,10.6,3.4,4.4
100217,2019-09-21,La Liga,Levante,Eibar,2.3,3.4,3.1,0,0,0,0,1500.5340988154721,1471.3793940303965,29.154704785075637,1.5,1.25,0.42738095238095236,1.5,14.0,3.5,7.0,1.0,1.75,0.32222222222222224,1.0,10.0,2.0,4.25
100219,2019-09-21,Ligue 1,Bordeaux,Brest,1.8,3.4,5.0,0,2,2,4,1509.696703863841,1500.2480497616266,9.448654102214505,1.4,1.0,0.6023809523809524,1.4,12.8,4.4,4.4,0.6,1.0,0.5017676767676768,0.6,10.0,3.6,3.2
